"Status","Source","Keep","Message","Hash","Length"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Perfis\Telha Eternit ondulada 17.0001.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\PERFIL\Perfis\Telha Eternit ondulada 17.0001.rfa","","5a8eb1964d4e3dbdd51dfa3b9b7bb1de42304e185e769db4ae184b3b044fd648","221184"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Glass Panel w fixings (2).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Glass Panel w fixings (2).rfa","","900ae8ae75d885e9a742373fecbe7028e39633b222d7497b2725291004ef63ee","221184"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Door Ironmongery\Handle (12).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Door Ironmongery\Handle (10).rfa","","7cd3bc2ec1c014231c9376ccca7e7617cd8615e91cd76f5e95890eb87b1b9973","221184"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Portas2\M_Gelosia simples (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\M_Gelosia simples (1).rfa","","5e9cab9aab73c8164b32678dabfc334bf989dad3c9ad608f8d598d302292380a","221184"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Portas2\M_Painel simples 4 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\M_Painel simples 4 (1).rfa","","548e325d3b68e3ae1923d67630823e691560a377f80ee8905e3bac2f418c8496","221184"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Portas2\M_Postigo 1 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\M_Postigo 1 (1).rfa","","e6ba8486784cb1081c13808d9f3db1e0a88877d4e019ee725099b1e2bc8ecc19","221184"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Portas2\Overhead-Rolling (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Overhead-Rolling (1).rfa","","f9073cd586d61c4f9e896e7276cb37d8a937f41dae0bbb90ed12e368d7a8a1e0","221184"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Pranchas\A2 - RC Construtora - OK.0001.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Pranchas\A2 - RC Construtora.0001.rfa","","fa62e8363cd921910e96c9df4bd33fe8c6abb77cc9bf59b944054bf60fc545da","221184"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Familias de Hidraulica\Familias Tigre\Soldavel\Adaptador com Flanges Livres - Agua Fria_Soldavel - MEP - Tigre - Copia.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Familias Tigre\Soldavel\Adaptador com Flanges Livres - Agua Fria_Soldavel - MEP - Tigre - Copia.rfa","","3ab5e5aecbec88eb62468fd72373d041f76fd159b4d7621dbf50edad0420a9f1","356352"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Uso Profissional\Linha Conforto\Barras A+o Inox\Deca_Barra para Lavatorio Conforto_Aco Inox_2390.C (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Biblioteca Deca BIM Revit\Uso Profissional\Linha Conforto\Barras A+o Inox\Deca_Barra para Lavatorio Conforto_Aco Inox_2390.C (1).rfa","","7a7ffc36ed3c19a28004358969b5341819a84d805bdb88060b0efdb6e87f4760","356352"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Lavatorio\Sink - Cleaners - Wall Based (3).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Pias\Sink - Cleaners - Wall Based (3).rfa","","501150506d2db821b9c975d01feb7dcc26db30a6f611d16b6a0f7ec15cde4a56","356352"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\External Doors\ExtSgl (23).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\External Doors\ExtSgl (1).rfa","","6e27194a1adcd7c54fcc6b8fa595e6ce53cd16471592846ad89ead894a478c15","356352"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Portas2\IntSgl (7).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\IntSgl (7).rfa","","b931f0e3c50677a407070a75e320db602e223c27ef8d1f30d6cf029ecdf27925","356352"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Portas2\PVC Panneau Plein - Oculus (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\PVC Panneau Plein - Oculus (1).rfa","","6eb43ca7c80aacd993f9528a2822aab8633777ad633acd3acbc989ac07072dc6","356352"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 182.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 182.rfa.rfa","","25cf4857929dd8e20000c9169a5710b3279bc29c6ed3db502703025fe79b8c1e","1171456"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 185.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 185.rfa.rfa","","6328f7e46acc1a765d242fd76b0bacc0407813ed7b4d8f16a38b1aff5ec53c61","1171456"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 191.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 191.rfa.rfa","","5c2853eeb6c36bc84d6d0b13a909a963a2dbce9f21dc178ae735982ac22a788b","1171456"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\catraca.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\catraca.rfa (1).rfa","","437a44b00f3b6b4a5f53219ac8bc35a4759bb34d70dd59ae610cb46a73852406","311296"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\BANHEIRAS\Banheira 02 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Banheiras\Banheira 02.rfa.rfa","","fa0e1709c52628efc8b48a04d74ace963946bfecac687e3d3beb404571166c6d","311296"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Banheiro\C) BAÑERAS\Bañera (2).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Servicios Sanitarios\Ducha y baño\Bañera (2).rfa","","512809fd4ea582d89419aaa202a0423cf150f7034fb7c02bf734b0ae967aa1f5","311296"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 59.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 59.rfa.rfa","","848b3ed6da9568aed795313eeff1c9c2da7d19667875dae94c8b542f892966ca","311296"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 60.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 60.rfa.rfa","","0422ee26c555001055dbc7c4bab8ea36bc4d1479069a438c2d2654ad2cf44f11","311296"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Guarda roupas\Guarda Roupa 15 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Quarto\Guarda Roupa 15.rfa.rfa","","011b19a181d13126ba10f766caaf96cf349d4df11e306e8d35db9c0fb5159005","311296"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Sofás\Conjunto.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Sofás\Conjunto.rfa (1).rfa","","181702cacbe99e078f99298c4787932b646484f6591d9cc44c8e56cf47a54a91","311296"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Lavatorio\Sink - Bathroom (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Pias\Sink - Bathroom (1).rfa","","df1107e11c0e09303504460c92396a1410366dae3f15f51c8db9ab3a189de0f8","311296"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Lazer e Jogos\tenis de mesa (4).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Lazer\tenis de mesa (4).rfa","","44f2193ca98e84eb91c2a65552ffc877d72fd9c475ab0e5663c2e22ed583a961","311296"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Portas2\HM_Frame_Door_-_Exterior_Double_3895 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\HM_Frame_Door_-_Exterior_Double_3895 (1).rfa","","441bc86503102e481db6a595a0e9f3197e72c51b7576381d915b17e5f13f0996","311296"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Centrifugar.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Equipamento Hospitalar\centrifugadora hospitalar.rfa.rfa","","a89c4b76e74547de85b742ce8ad5146d36e6628010eb0e28e7570094d9105817","108032"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 88.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 88.rfa.rfa","","9646f28e6914a5ef6a7a45c03111179715d62e3e7418c55dc2d4738511d5ccc4","548864"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Lareiras\Fireplace_EcosmartFire_Lighthouse600 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\LAREIRA\Laleiras\Fireplace_EcosmartFire_Lighthouse600 (1).rfa","","ae1841e93a1d461b4f0eb1d158a4e0b7ba20f0f55ffb60dd515f6f8fb76855e0","548864"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Internal Doors\IntDbl (5).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\N°8\Portas_de_entrada\IntDbl (5).rfa","","110156f1ab1de6ee0f5030ce69e3240c89a6a5c9df90860a63ac01a3a85a88c1","548864"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\PORTA-PIVOTANTE-madeira-aluminio.0002.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\PORTA-PIVOTANTE-madeira-aluminio.0002.rfa","","4c2bbf35012cb6f395bbb36b054b0a4cdd8b98555d192432eecf555fc8b0e761","548864"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Puertas\Porton Garage 3 hojas (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Porton Garage 3 hojas (1).rfa","","9b7a6aabdab55a32119180ef75f061ce40ad7470cfb48d5199de182b67ba5266","548864"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Puertas\Porton Garage 4 hojas Tablero (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Porton Garage 4 hojas Tablero (1).rfa","","d2ee961cf5deba33e7f9b7192c380aff0e4dbf4639b0bd48193975760d8bf078","548864"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Específico do Brasil\Porta externa\Abertura da porta sem revestimento (2).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\External Doors\ExtSgl (12).rfa","","d4c90d57199ac9b61b16a83ef8040a9979c91ae90b76ac6f54c5b3409117f076","548864"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Cercas e Portões\Fence_Chain-Link_Slats (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Cercas e Portoes\Fence_Chain-Link_Slats (1).rfa","","a685e8d22baeb15621999d55eb7a8f3bc1db10772f832d3a2c72424aa4da7ea5","585728"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Portão.0001.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Portão.0001.rfa","","b08ad1c3a88586de102878687fed21f5be896df203e949f73e43424a16b9cb5b","585728"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\PUERTAS\E) CORREDERAS\Porta de correr com revestimento - 1 Painel com painel - Cópia.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\E) CORREDERAS\Porta de correr com revestimento - 1 Painel com painel - Cópia.rfa","","b6fcabe4e273b0537c35751f0cc366d0265d037d885c25fb96b124210050480e","585728"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Cercas e Portões\Saturn_3_Wall_Mount_10578 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Cercas e Portoes\Saturn_3_Wall_Mount_10578 (1).rfa","","7e0387fa38e0b5caa60d8839683a13600ff9af7fe525dee24d306159ff9b85fb","475136"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 37.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 37.rfa.rfa","","ad694b4928c7f0f1939d5fcfc5c2780c41bcc4924536e03523bae5d4147f4ef8","475136"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Jantar\Mesa Jantar (6).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Mesas\MS-Table et chaises (1).rfa","","45e764df88aea03e241d3b13b42227a76f0526e07cf491df3f6e86a7b135052b","475136"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Símbolos Gráficos\Anotações\Corpo de Elevação ABNT.0007.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\ANOTACÕES\Corpo de Elevação ABNT.0007.rfa","","4bdcb3484892541fbbd902b2b16d17e3271dc341b7b6b7d5e31cc904e0c245d0","274432"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Elétrico\ar condicionado\Splithorizontal (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\ar condicionado\Splithorizontal (1).rfa","","16b48c66618e6c3c3e61c497b2f52ba7c989bbc727b38248ab5d5b763d79e266","274432"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Banheira\Shower Tray - Corner (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\BANHEIRAS\Shower Tray - Corner (1).rfa","","191119bd84b1e8eee6b7026accc7e48e27d3588e3c068030f6ff688f19f232c9","274432"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Bath (3).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Banheiro\Bath (3).rfa","","770334939c713da125c11b5075ec506b9c54a3466f622bab2052c098c535b2b2","274432"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Sink - Bathroom (3).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Banheiro\Sink - Bathroom (3).rfa","","d5a789725f7050dcd056fb6e56e7ace6d2f32ffda8bef6d61ef9a961e2547131","274432"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 137.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 137.rfa.rfa","","a684786d696ab77b63d61aac1871de0c9c86ddc88a6da994fa4aa49619205a90","274432"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 255.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 255.rfa.rfa","","3c610bc406f88111a3ac90c4d34db25a14dbcb0487ceeeb493b5063ea07bbb1d","274432"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Sofás\Sofá 11.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Vegetação\VEGETACAO\Banquette - 3 places (1).rfa","","30c69a1ff97c05d793ae647b8d7b821c830f439c9f62794747ec16e3945dd8fb","274432"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\MESAS E CADEIRAS\cadeira 4\Cadeira 96 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\MESAS E CADEIRAS\Cadeira 96.rfa.rfa","","0db47b6b4321b0239559097c1a75610883b90cead17efb505ae9abe7c281dbd7","274432"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\External Doors\Garage - Timber Side Hung (3).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\External Doors\Garage - Timber Side Hung (1).rfa","","030ccc39ae30c4e8a335c53cedf01e2b79e460b2d312d26cec11afa4e1204e3c","274432"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Portas2\Tierce (R) (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Tierce (R) (1).rfa","","450c9baeaa644b36868b3b72799cd4e908f2f81ab15c39041dc6307c02b6613f","274432"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão 130.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão 130.rfa.rfa","","7adf64226f45b11eace67cb36d359de37fdfe323a3d8b774e0d9ff13a3a30662","458752"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Targa\Deca_Acabamento para Registro de Pressao Targa_4900.C40.PQ.CR (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Biblioteca Deca BIM Revit\Metais\Targa\Deca_Acabamento para Registro de Pressao Targa_4900.C40.PQ.CR (1).rfa","","80799f21fb412de9fdaa0af8e791cbac145810675017b8d0aa8c72bb65fe7a2e","458752"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Quarto\Cama 11.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Quarto\Cama 11.rfa (1).rfa","","cb6df7c7dd5d29bdfc8f6562bb6f731ac203afddfb769e902524f22c0739ea10","458752"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Internal Doors\IntSgl (13).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Internal Doors\IntSgl (6).rfa","","21bdc172c696497d6e8a6b8676ad3494390074972f1c047eb80033a81bb679d3","458752"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Portas2\ExtSgl (4).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\ExtSgl (4).rfa","","03e516e9a4c6069c0acd95b6a0396b0c4d4d9ea6221629c567d89700325548f8","458752"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\portas\Giratoria\_Produtos_Arq_Bib_RevolvingDoor_IJ_Crane_3000-Series-Curtain-Panel-Based (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Portas e janelas\Giratoria\_Produtos_Arq_Bib_RevolvingDoor_IJ_Crane_3000-Series-Curtain-Panel-Based (2).rfa","","353fc75490fc32e2205249b6d22af1d0964a22e1c948c73c70336c4c69a0c9a2","892928"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Extremidades iniciais do eixo\Extremidade de nível 06.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\ANOTACÕES\Extremidade de nível 06.rfa.rfa","","c6f2681d04e32b9029ad3847a5d2204d9a23bd505185534308a54031b5e29115","70144"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Identificadores\SA_Stair Tag w detail.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Identificadores\SA_Stair Tag w detail.rfa (1).rfa","","f170a381fd79d959f33862a765251bca128f65dde7cf24a9a7b418438484356e","70144"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Símbolos Gráficos\Anotações\Símbolo de Corte ABNT.0001.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\ANOTACÕES\Símbolo de Corte ABNT.0001.rfa","","05366591573c5559b3d4fc828d9b9b8bd2548dace700aef0196e2257e08fb313","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Símbolos Gráficos\Anotações\Símbolo de Corte Simples.0002.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\ANOTACÕES\Símbolo de Corte Simples.0002.rfa","","33707fb6175633a827accbbc3828e99831690ce42d2288cea0c44417a8827bef","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Símbolos Gráficos\Anotações\Símbolo de Corte Simples.0003.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\ANOTACÕES\Símbolo de Corte Simples.0003.rfa","","11684d090824ca72189cb63d4fa1bf2cdad2408e326c19fdda8ac7a228afa31a","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Corrimão - Balaustre e Grades\Balaústre 15.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Balaústres\Balaústre 15.rfa.rfa","","d9b234855acd59aa4f33c9020a75a1f77eb4fece607961ab05580fcfc1641efc","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Banheira\Banheira-2D (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\BANHEIRAS\Banheira-2D (1).rfa","","feb0b85d77608f4dd9a9986f9d2c851c56cf06fd0043287ed456a147a342e2a1","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Banheira\Bath (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\BANHEIRAS\Bath (1).rfa","","e7b61ec7d0f0bbae4fb0e22b3cce18fa858382ab39af50312f2af80e633a1bc4","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Water Closet - Flush Valve - Wall Mounted (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Banheiro\Water Closet - Flush Valve - Wall Mounted (1).rfa","","d91a459bc48de403019ae54e38862be50123a8e291238b9bd129b3af9f3cef96","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Banheiro\C) BAÑERAS\Bañera (3).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Servicios Sanitarios\Ducha y baño\Bañera (3).rfa","","28d5a0691e18804ec28f7b3f6b21e2ce97c250bdc394ca19ebbb4fdc60d7da5e","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Barras de apoio\Barra de apoio.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Barras de apoio\Barra de apoio.rfa.rfa","","d5f49afae5cc3e4eb05060ca89290dfbde9b587bedd780d767a41a2030bf8af0","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Climatizadores E Ar condicionados\Ar Condicionado 18 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Equipamento elétrico\Ar Condicionado 18.rfa.rfa","","db2668e1f71ab9055bf31c531b69c8ea803c70ded84901667264632f9700ccac","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Climatizadores E Ar condicionados\Ar Condicionado 20 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Equipamento elétrico\Ar Condicionado 20.rfa.rfa","","cf8edbf7568b3eaa07d4d176e8254cdec445f3cb4f64ead960dc4ef294f3130a","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Climatizadores E Ar condicionados\Ar Condicionado 24 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Equipamento elétrico\Ar Condicionado 24.rfa.rfa","","9fd9a601c4e9b0ab3352c8ad6c2e26ea6e5b716866af652da74890d0a49ad1d2","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Hidráulico\Conexões hidráulicas\Conexão de esgoto sanitário_M.rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Conexões hidráulicas\Conexão de esgoto sanitário_M.rfa.rfa","","97e03bca0d9eacbe06d2cd7b310873e3a9060926b704de5e441c7fb1254446ed","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Cozinha\Lava pratos\Lavadora 16 (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Cozinha\Lavadora 16.rfa.rfa","","c2c5fd8891a13f4026ba73bdf6a4a23c5c3b8082f570e54d4a1ed48a4af6f031","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Sala\F) MUEBLES VARIOS\Estante (1).rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\HABITACÃO\04. SALÓN\F) MUEBLES VARIOS\Estante (1).rfa","","8e601f1a4bae73960e07ae27ffaaccacea617e002ce9032d1e41fbb56e059990","233472"
"Deleted","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Interiores - Cozinha\Fogão 05(1).rfa.rfa","C:\ProgramData\Autodesk\RVT 2026\Libraries\Portuguese\Mobiliário\Mobiliários\MOBILIARIO\Plaque de cuisson - 4 unités (1).rfa","","9889862a57ea1ec90b3e68036ca1b6ddb7b02de1f2d9725782077f0a318cd2e6","233472"
