id,family_name,category,symbols,used_symbols_detected,unused_symbols_detected,review_candidate
4618288,Caixa Para Medidor Monofasico_Coelba,Equipamento elétrico,0,0,0,NAO
4618243,Caixa Para Medidor Polifasico_Coelba,Equipamento elétrico,0,0,0,NAO
4618431,Caixa de Barramento Equipotencial - BEP,Equipamento elétrico,0,0,0,NAO
4618380,Caixa de Passagem Elétrica de Parede de Embutir - CPT,Equipamento elétrico,0,0,0,NAO
4618333,Caixa metalica para medidores_Elektro,Equipamento elétrico,0,0,0,NAO
3168119,Cooktop Brastemp 4 bocas,Equipamento elétrico,1,0,1,SIM
2958969,Cooktop Brastemp 5 bocas,Equipamento elétrico,1,0,1,SIM
4618205,Copel CMM_Módulo para o Barramento,Equipamento elétrico,0,0,0,NAO
4618178,Copel CMM_Módulo para os Medidores,Equipamento elétrico,0,0,0,NAO
4618224,Copel Caixa AN para DPS,Equipamento elétrico,0,0,0,NAO
4623113,Generator_50_x_148_18923,Equipamento elétrico,0,0,0,NAO
4623037,Grupo5_TIP_19dez18_InstalacoesEletricaseIluminacao_TomadaTripla4x2_ABDI-MDIC,Equipamento elétrico,0,0,0,NAO
4616173,M_Comutador Ethernet,Equipamento elétrico,0,0,0,NAO
4616529,M_Painel de distribuição da iluminação e eletrodoméstico - 208V MLO,Equipamento elétrico,0,0,0,NAO
4616585,M_Painel de distribuição da iluminação e eletrodoméstico - 480V MLO,Equipamento elétrico,0,0,0,NAO
4616401,M_Transformador tipo seco - 480-208Y120 - NEMA tipo 2,Equipamento elétrico,0,0,0,NAO
4617968,PADRÃO DE ENTRADA INDIVIDUAL COM CAIXA TIPO E_subterranea_Eletropaulo,Equipamento elétrico,0,0,0,NAO
4618034,Padrão de Caixa de Medição Tipo E - CPFL,Equipamento elétrico,0,0,0,NAO
4618015,Padrão de Entrada EDP,Equipamento elétrico,0,0,0,NAO
4617926,Poste de Medição,Equipamento elétrico,0,0,0,NAO
4617884,Poste de Medição1,Equipamento elétrico,0,0,0,NAO
4616644,Quadro Eletrica,Equipamento elétrico,0,0,0,NAO
4621842,Quadro de Distribuição 12-16 Disjuntores de embutir em PVC,Equipamento elétrico,0,0,0,NAO
4621765,Quadro de Distribuição 18-24 Disjuntores de embutir em PVC,Equipamento elétrico,0,0,0,NAO
4621675,Quadro de Distribuição 27-36 Disjuntores de embutir em PVC,Equipamento elétrico,0,0,0,NAO
4621971,Quadro de Distribuição 3-4 Disjuntores de embutir em PVC,Equipamento elétrico,0,0,0,NAO
4621911,Quadro de Distribuição 6-8 Disjuntores de embutir em PVC,Equipamento elétrico,0,0,0,NAO
4621611,Quadro de Distribuição Slim 12 Disjuntores de embutir em PVC,Equipamento elétrico,0,0,0,NAO
4621457,Quadro de Distribuição Slim 48 Disjuntores de embutir em PVC,Equipamento elétrico,0,0,0,NAO
3630756,Ramal de Entrada Individual_Saida Subterrânea_Medição em Muro,Equipamento elétrico,0,0,0,NAO
4617836,Ramal de Entrada Individual_Subterrâneo_Medição em Muro,Equipamento elétrico,0,0,0,NAO
1831356,Box 2 Lados - L,Equipamento especial,1,0,1,SIM
2044067,Box Paramétrico,Equipamento especial,3,0,3,SIM
4623609,Chatsworth_rack_with_cable_management_4526,Equipamento especial,0,0,0,NAO
3628617,Dishwasher (M),Equipamento especial,3,0,3,SIM
3395500,Fogão 29(1),Equipamento especial,1,0,1,SIM
3029321,Forno de Embutir Paramético,Equipamento especial,2,0,2,SIM
2997060,Frigobar Brastemp Retro,Equipamento especial,1,0,1,SIM
2994638,Geladeira Brastemp,Equipamento especial,1,0,1,SIM
2995982,Geladeira Retro,Equipamento especial,1,0,1,SIM
3444791,Lava e Seca - Bosch,Equipamento especial,1,0,1,SIM
3517454,Maquina de Lavar Roupa - 9,Equipamento especial,1,0,1,SIM
3031905,Microondas Paramétrico,Equipamento especial,1,0,1,SIM
1811737,Máquina de Lavar Roupas - Lava e Seca WVT1260BR,Equipamento especial,1,0,1,SIM
3628600,Range (M),Equipamento especial,1,0,1,SIM
3628925,Refrigerador,Equipamento especial,0,0,0,NAO
3585708,Refrigerator_built-in_SideBySide_stainlessrfa_5540,Equipamento especial,1,0,1,SIM
2963937,TV,Equipamento especial,6,0,6,SIM
3621564,TV LCD III-3,Equipamento especial,1,0,1,SIM
1827871,Tanque Área de Serviços,Equipamento especial,1,0,1,SIM
2021507,_cooktop 5 bocas BDD75AE,Equipamento especial,1,0,1,SIM
3031823,botão forno,Equipamento especial,1,0,1,SIM
4103911,corrimao-angra,Equipamento especial,0,0,0,NAO
4103898,corrimao-ilha-bela,Equipamento especial,0,0,0,NAO
4103885,corrimao-parati,Equipamento especial,0,0,0,NAO
4103309,escada-confort-2pol,Equipamento especial,0,0,0,NAO
4103298,escada-tradicional-2pol,Equipamento especial,0,0,0,NAO
2993830,geladeira dupla,Equipamento especial,4,0,4,SIM
3031837,puxador,Equipamento especial,1,0,1,SIM
4103019,torre-com-botao-de-emergencia,Equipamento especial,0,0,0,NAO
4100046,M_Air Handling Unit - Split System - Vertical,Equipamento mecânico,0,0,0,NAO
4100099,M_Boiler,Equipamento mecânico,0,0,0,NAO
4100313,M_Inline Pump - Circulator,Equipamento mecânico,0,0,0,NAO
4100447,M_Radiator - Hydronic Fin Tube,Equipamento mecânico,0,0,0,NAO
4101120,M_VAV Unit - Parallel Fan Powered,Equipamento mecânico,0,0,0,NAO
4103672,New SD 25-40 - SODRAMAR,Equipamento mecânico,0,0,0,NAO
4103653,New SD 60-80 - SODRAMAR,Equipamento mecânico,0,0,0,NAO
4103637,TROCADOR DE CALOR THI - SODRAMAR,Equipamento mecânico,0,0,0,NAO
4103626,TROCADOR DE CALOR TIV 15 - SODRAMAR,Equipamento mecânico,0,0,0,NAO
4102869,bomba-bhg,Equipamento mecânico,0,0,0,NAO
4103276,bomba-bm,Equipamento mecânico,0,0,0,NAO
3574267,sauna-compact-line,Equipamento mecânico,1,0,1,SIM
4102852,sauna-compact-line1,Equipamento mecânico,0,0,0,NAO
4103107,sauna-gerador-de-calor-grande-comercial,Equipamento mecânico,0,0,0,NAO
4103095,sauna-gerador-de-calor-grande-residencial,Equipamento mecânico,0,0,0,NAO
4103690,trocador-de-calor-sd,Equipamento mecânico,0,0,0,NAO
3625622,M_Vaga de estacionamento,Estacionamento,0,0,0,NAO
4489583,Extremidade da chamada de detalhe,Extremidades de chamada de detalhe,0,0,0,NAO
2836960,HEAD - Detalhe,Extremidades de chamada de detalhe,1,0,1,SIM
3632981,M_Cabeçalho da chamada de detalhe,Extremidades de chamada de detalhe,0,0,0,NAO
3633002,M_Cabeçalho da chamada de detalhe1,Extremidades de chamada de detalhe,0,0,0,NAO
3635658,M_Callout Head,Extremidades de chamada de detalhe,0,0,0,NAO
3634861,RSB - Callout Head,Extremidades de chamada de detalhe,0,0,0,NAO
552978,head - CALLOUT,Extremidades de chamada de detalhe,1,0,1,SIM
2198882,ID-NÍVEIS,Extremidades de nível,1,0,1,SIM
4944620,Indicação de Nível em Corte,Extremidades de nível,0,0,0,NAO
1043827,LEVEL HEAD - TRIÂNGULO,Extremidades de nível,1,0,1,SIM
1761910,Level Head - Circle,Extremidades de nível,1,0,1,SIM
3632952,M_Cabeça do nível - Círculo,Extremidades de nível,0,0,0,NAO
4102463,M_Cabeça do nível - Círculo1,Extremidades de nível,0,0,0,NAO
3625449,M_Cabeça do nível- Sem bolha,Extremidades de nível,0,0,0,NAO
4488567,M_Cabeça do nívell - Círculo,Extremidades de nível,0,0,0,NAO
4488546,M_Cabeça do nívell - Sem bolha,Extremidades de nível,0,0,0,NAO
4944527,M_Extremidade do nível - Círculo,Extremidades de nível,0,0,0,NAO
4944696,M_Extremidade do nível - Círculo1,Extremidades de nível,0,0,0,NAO
2611827,M_Extremidade do nível - Ponto do triângulo,Extremidades de nível,1,0,1,SIM
4944565,M_Extremidade do nível - Sem bolha,Extremidades de nível,0,0,0,NAO
1047580,M_Extremidade superior do nível - Círculo,Extremidades de nível,1,0,1,SIM
1048139,M_Level Head - Circle,Extremidades de nível,2,0,2,SIM
2420763,M_Level Head - Circle1,Extremidades de nível,1,0,1,SIM
2500490,M_Level Head - Circle2,Extremidades de nível,1,0,1,SIM
4100392,M_Level Head - No Bubble,Extremidades de nível,0,0,0,NAO
2959024,Nível,Extremidades de nível,1,0,1,SIM
3634472,RSB - Level Head Circle,Extremidades de nível,0,0,0,NAO
3634832,RSB - Level Head Triangle,Extremidades de nível,0,0,0,NAO
533908,head - NÍVEL,Extremidades de nível,1,0,1,SIM
534136,head - NÍVEL PEQUENO,Extremidades de nível,1,0,1,SIM
3632874,M_Cabeça da grade - Círculo,Extremidades iniciais do eixo,0,0,0,NAO
3632895,M_Cabeça da grade - Círculo1,Extremidades iniciais do eixo,0,0,0,NAO
3625525,M_Cabeça da grade - Sem bolha,Extremidades iniciais do eixo,0,0,0,NAO
3635679,M_Grid Head - Circle,Extremidades iniciais do eixo,0,0,0,NAO
4100279,M_Grid Head - No Bubble,Extremidades iniciais do eixo,0,0,0,NAO
3634807,RSB - Grid Head,Extremidades iniciais do eixo,0,0,0,NAO
533712,head - GRID,Extremidades iniciais do eixo,1,0,1,SIM
4041226,01,Formato do vergalhão,0,0,0,NAO
4040903,02,Formato do vergalhão,0,0,0,NAO
4041250,03,Formato do vergalhão,0,0,0,NAO
4040137,04,Formato do vergalhão,0,0,0,NAO
4040159,05,Formato do vergalhão,0,0,0,NAO
4040181,06,Formato do vergalhão,0,0,0,NAO
4040203,07,Formato do vergalhão,0,0,0,NAO
4040225,08,Formato do vergalhão,0,0,0,NAO
4040247,09,Formato do vergalhão,0,0,0,NAO
4040269,10,Formato do vergalhão,0,0,0,NAO
4040291,11,Formato do vergalhão,0,0,0,NAO
4040313,12,Formato do vergalhão,0,0,0,NAO
4040335,13,Formato do vergalhão,0,0,0,NAO
4040357,14,Formato do vergalhão,0,0,0,NAO
4040379,15,Formato do vergalhão,0,0,0,NAO
4040401,16,Formato do vergalhão,0,0,0,NAO
4040423,17,Formato do vergalhão,0,0,0,NAO
4040445,18,Formato do vergalhão,0,0,0,NAO
4040467,19,Formato do vergalhão,0,0,0,NAO
4040489,20,Formato do vergalhão,0,0,0,NAO
4040511,21,Formato do vergalhão,0,0,0,NAO
4041202,22,Formato do vergalhão,0,0,0,NAO
4040533,23,Formato do vergalhão,0,0,0,NAO
4040555,24,Formato do vergalhão,0,0,0,NAO
4040577,25,Formato do vergalhão,0,0,0,NAO
4040599,26,Formato do vergalhão,0,0,0,NAO
4040621,27,Formato do vergalhão,0,0,0,NAO
4040643,28,Formato do vergalhão,0,0,0,NAO
4040665,29,Formato do vergalhão,0,0,0,NAO
4040687,30,Formato do vergalhão,0,0,0,NAO
4040709,31,Formato do vergalhão,0,0,0,NAO
4040731,32,Formato do vergalhão,0,0,0,NAO
4040753,33,Formato do vergalhão,0,0,0,NAO
4040775,34,Formato do vergalhão,0,0,0,NAO
4040793,35,Formato do vergalhão,0,0,0,NAO
4040815,36,Formato do vergalhão,0,0,0,NAO
4040837,37,Formato do vergalhão,0,0,0,NAO
4040859,38,Formato do vergalhão,0,0,0,NAO
4040881,39,Formato do vergalhão,0,0,0,NAO
4944900,Bloco,Fundações estruturais,0,0,0,NAO
3626853,Bloco de fundação - 1 Estaca,Fundações estruturais,0,0,0,NAO
3626878,Bloco de fundação - 2 Estacas,Fundações estruturais,0,0,0,NAO
3626900,Bloco de fundação - 3 Estacas,Fundações estruturais,0,0,0,NAO
3626927,Bloco de fundação - 4 Estacas,Fundações estruturais,0,0,0,NAO
3626949,Bloco de fundação - 5 Estacas,Fundações estruturais,0,0,0,NAO
3626971,Bloco de fundação - 6 Estacas,Fundações estruturais,0,0,0,NAO
3626993,Bloco de fundação - 7 Estacas,Fundações estruturais,0,0,0,NAO
3627015,Bloco de fundação - 8 Estacas,Fundações estruturais,0,0,0,NAO
3627037,Bloco de fundação - 9 Estacas,Fundações estruturais,0,0,0,NAO
3627059,Cobertura do pilar-Retangular,Fundações estruturais,0,0,0,NAO
3627077,Cobertura do pilar-Triangular,Fundações estruturais,0,0,0,NAO
3627097,Estaca de concreto,Fundações estruturais,1,0,1,SIM
4490169,M_Sapata-Retangular,Fundações estruturais,0,0,0,NAO
3627115,Pilar de aço,Fundações estruturais,0,0,0,NAO
3626303,Sapata distribuída - Cônica,Fundações estruturais,0,0,0,NAO
3626324,Sapata-Retangular,Fundações estruturais,0,0,0,NAO
4612148,TUBULAO,Fundações estruturais,0,0,0,NAO
4489068,M_Identificador do reforço de caminho,Identificadores da armadura do caminho estrutural,0,0,0,NAO
4616353,M_Identificador de tamanho da bandeja de cabo,Identificadores da bandeja de cabos,0,0,0,NAO
4616087,M_Identificador de fiação,Identificadores da fiação,0,0,0,NAO
4620899,Unifilar_Circuitos Terminais_Wire Tags,Identificadores da fiação,0,0,0,NAO
4099105,Family3,Identificadores de acessório de tubo,0,0,0,NAO
2178652,AMBIENTE,Identificadores de ambiente,2,0,2,SIM
2571705,AMBIENTE (Nome e Área e o Piso é colocado manualmente ),Identificadores de ambiente,1,0,1,SIM
16906,Ambiente - Acabamentos,Identificadores de ambiente,4,0,4,SIM
2593790,Ambiente com Nível Falso,Identificadores de ambiente,1,0,1,SIM
3481351,M_Identificador do ambiente,Identificadores de ambiente,2,0,2,SIM
3481608,M_Identificador do ambiente-0008,Identificadores de ambiente,1,0,1,SIM
4100549,M_Room Tag,Identificadores de ambiente,0,0,0,NAO
4490095,Identificador da folha de tela,Identificadores de armadura da tela soldada estrutural,0,0,0,NAO
4488885,M_Identificador de armadura da área,Identificadores de armadura estrutural da área,0,0,0,NAO
4616328,M_Identificador de tamanho do conduíte,Identificadores de conduite,0,0,0,NAO
4621083,Tag Diametro de Eletroduto,Identificadores de conduite,0,0,0,NAO
4612098,Identificador de conectores,Identificadores de conector,0,0,0,NAO
4099063,Family1,Identificadores de conexão de tubo,0,0,0,NAO
4945087,Tag Chumbador,Identificadores de conexão estrutural,0,0,0,NAO
4616156,M_Identificador de dispositivo do alarme de incêndio,Identificadores de dispositivo de alarme de incêndio,0,0,0,NAO
4616457,M_Identificador dos dispositivos de chamada de enfermeira,Identificadores de dispositivo de chamada de enfermeira,0,0,0,NAO
4616432,M_Identificador de dispositivos de comunicação,Identificadores de dispositivo de comunicação,0,0,0,NAO
4616104,M_Identificador de dispositivo de dados,Identificadores de dispositivo de dados,0,0,0,NAO
4626501,Fiação_Tags Lighting Devices,Identificadores de dispositivo de iluminação,0,0,0,NAO
4621032,Tag para Interruptor,Identificadores de dispositivo de iluminação,0,0,0,NAO
4616482,M_Identificador de dispositivos de segurança,Identificadores de dispositivo de segurança,0,0,0,NAO
4626484,Fiação_Tags Eletrical Fixtures,Identificadores de dispositivos elétricos,0,0,0,NAO
4622824,Legenda do Ponto de Tomada,Identificadores de dispositivos elétricos,0,0,0,NAO
4616121,M_Identificador do painel do dispositivo elétrico,Identificadores de dispositivos elétricos,0,0,0,NAO
4616603,Rótulo de Tomada,Identificadores de dispositivos elétricos,0,0,0,NAO
4621193,Tag Composto_N°Circ_Legenda_Pot-_Tomada,Identificadores de dispositivos elétricos,0,0,0,NAO
4621066,Tag N° do circuito em Tomada,Identificadores de dispositivos elétricos,0,0,0,NAO
4620998,Tag Potência do Ponto de Tomada,Identificadores de dispositivos elétricos,0,0,0,NAO
4620981,Tag Tipo de Carga_Tomada,Identificadores de dispositivos elétricos,0,0,0,NAO
4100164,M_Duct Size Tag,Identificadores de duto,0,0,0,NAO
4100245,M_Flex Duct Tag Round,Identificadores de duto flexível,0,0,0,NAO
4623191,Fiação_Tag Paineis,Identificadores de equipamento elétrico,0,0,0,NAO
4616507,M_Identificador da marca do tipo de equipamento elétrico,Identificadores de equipamento elétrico,0,0,0,NAO
4616138,M_Identificador de equipamento elétrico,Identificadores de equipamento elétrico,0,0,0,NAO
4621049,Tag Nome do Painel,Identificadores de equipamento elétrico,0,0,0,NAO
4620827,Unifilar_QDC Tag Painel Potencias Instaladas,Identificadores de equipamento elétrico,0,0,0,NAO
4620793,Unifilar_Tag Nome do Painel,Identificadores de equipamento elétrico,0,0,0,NAO
3626024,M_Identificador da escada,Identificadores de escadas,0,0,0,NAO
4616414,M_Identificador de espaço,Identificadores de espaço,0,0,0,NAO
4100719,M_Space Tag,Identificadores de espaço,0,0,0,NAO
4621108,Tag de Spaces com Area e Perimetro,Identificadores de espaço,0,0,0,NAO
25161,Identificador Estacionamento,Identificadores de estacionamento,1,0,1,SIM
3632755,Identificador de forro com altura,Identificadores de forro,0,0,0,NAO
4488478,M_Identificador de fundação estrutural,Identificadores de fundação estrutural,0,0,0,NAO
4612073,Identificador de furos,Identificadores de furo,0,0,0,NAO
2198041,Identificador de Janela,Identificadores de janela,2,0,2,SIM
3630408,Identificador de Janelas Padrão,Identificadores de janela,0,0,0,NAO
3632776,Identificador de Janelas com Medidas,Identificadores de janela,0,0,0,NAO
3632797,Identificador de Janelas com Medidasv,Identificadores de janela,0,0,0,NAO
3630391,M_Identificador da janela,Identificadores de janela,0,0,0,NAO
4101200,M_Window Tag,Identificadores de janela,0,0,0,NAO
3625990,M_Indicador do lance da escada,Identificadores de lance de escada,0,0,0,NAO
4623132,Fiação_Tags Lighting Fixture,Identificadores de luminária,0,0,0,NAO
4616625,Rótulo de Luminárias - Disjuntor,Identificadores de luminária,0,0,0,NAO
4621015,Tag Ponto de Luz_Altura do Ponto,Identificadores de luminária,0,0,0,NAO
4621142,Tag de Luminárias de Teto,Identificadores de luminária,0,0,0,NAO
4621176,Tag de Luminárias de Teto 2,Identificadores de luminária,0,0,0,NAO
4621159,Tag de Luminárias de Teto 3,Identificadores de luminária,0,0,0,NAO
4621125,Tag de Luminárias na Parede,Identificadores de luminária,0,0,0,NAO
534655,Identicador de Materiais com Texto,Identificadores de material,1,0,1,SIM
25568,Identificador de Materiais,Identificadores de material,3,0,3,SIM
3630158,M_Identificador do material,Identificadores de material,0,0,0,NAO
3479649,M_Identificador de mobiliário,Identificadores de mobiliário,1,0,1,SIM
24094,tag - MULTI - COMENTÁRIOS,Identificadores de múltiplas categorias,1,0,1,SIM
3625470,M_Identificador de nota-chave,Identificadores de nota-chave,0,0,0,NAO
534449,tag - KEYNOTE,Identificadores de nota-chave,3,0,3,SIM
3625682,M_Identificador de revisão,Identificadores de nuvem de revisão,0,0,0,NAO
23485,Identificador Painel Cortina,Identificadores de painel cortina,1,0,1,SIM
4612048,Identificador de parafusos,Identificadores de parafuso,0,0,0,NAO
306619,Identificador de Parede,Identificadores de parede,1,0,1,SIM
419654,Identificador de Parede Cortina,Identificadores de parede,1,0,1,SIM
3460880,M_Identificador de parede,Identificadores de parede,1,0,1,SIM
4101155,M_Wall Tag,Identificadores de parede,0,0,0,NAO
4099084,Family2,Identificadores de peça hidrossanitária,0,0,0,NAO
4042478,Coluna Estrutural com CARGA,Identificadores de pilar estrutural,0,0,0,NAO
4042530,Forma-Identificador da coluna estrutural,Identificadores de pilar estrutural,0,0,0,NAO
3626342,Identificador da coluna estrutural,Identificadores de pilar estrutural,0,0,0,NAO
4488382,M_Identificador de coluna estrutural-45,Identificadores de pilar estrutural,0,0,0,NAO
4041001,Nome do Pilar,Identificadores de pilar estrutural,0,0,0,NAO
4944749,Tag Pilar,Identificadores de pilar estrutural,0,0,0,NAO
3480857,M_Identificador de PISO LAJE,Identificadores de piso,1,0,1,SIM
3481108,M_Identificador de piso,Identificadores de piso,1,0,1,SIM
4611995,Identificador de placas,Identificadores de placa,0,0,0,NAO
2197763,Identificador de Porta,Identificadores de porta,1,0,1,SIM
4100147,M_Door Tag,Identificadores de porta,0,0,0,NAO
3625508,M_Identificador da porta,Identificadores de porta,0,0,0,NAO
3630425,M_Identificador da porta Padrão,Identificadores de porta,0,0,0,NAO
3630694,M_Identificador da porta com dimensão,Identificadores de porta,0,0,0,NAO
3478651,M_Identificador da porta com dimensão 2,Identificadores de porta,1,0,1,SIM
3478891,M_Identificador da porta com dimensão-0012,Identificadores de porta,1,0,1,SIM
1761452,Simples - Identificador de Porta,Identificadores de porta,1,0,1,SIM
4490127,Identificador do framing estrutural com forças finais,Identificadores de quadro estrutural,0,0,0,NAO
4490148,Identificador do framing estrutural com forças iniciais,Identificadores de quadro estrutural,0,0,0,NAO
3627885,M_Identificador de framing estrutural,Identificadores de quadro estrutural,0,0,0,NAO
4041027,Nome de Viga,Identificadores de quadro estrutural,0,0,0,NAO
4945398,Tag Vigas,Identificadores de quadro estrutural,0,0,0,NAO
3625973,M_Indicador do patamar da escada,Identificadores de segmentos de conexão de escada,0,0,0,NAO
4612022,Identificador de soldas,Identificadores de solda,0,0,0,NAO
3626007,M_Indicador do suporte da escada,Identificadores de suporte de escada,0,0,0,NAO
4100130,M_Diffuser Tag,Identificadores de terminal de ar,0,0,0,NAO
4616203,M_Identificador de difusor,Identificadores de terminal de ar,0,0,0,NAO
4489352,M_Identificador de treliça estrutural,Identificadores de treliça estrutural,0,0,0,NAO
4098517,Coluna AF,Identificadores de tubo,0,0,0,NAO
4100430,M_Pipe Size Tag,Identificadores de tubo,0,0,0,NAO
4100262,M_Flex Pipe Size Tag,Identificadores de tubo flexível,0,0,0,NAO
4616186,M_Identificador do tamanho do tubo flexível,Identificadores de tubo flexível,0,0,0,NAO
4612175,M_Identificador de  arm sapata rfa,Identificadores de vergalhão estrutural,0,0,0,NAO
3626753,M_Identificador de vergalhão,Identificadores de vergalhão estrutural,0,0,0,NAO
3520370,Notação de Vergalhão Estribo em Corte XX,Identificadores de vergalhão estrutural,1,0,1,SIM
3520639,Notação de Vergalhão Estribo em Corte XX1,Identificadores de vergalhão estrutural,1,0,1,SIM
3635081,RSB - Rebar Tag,Identificadores de vergalhão estrutural,0,0,0,NAO
4490070,Seção do Vergalhão Estrutural MRA,Identificadores de vergalhão estrutural,0,0,0,NAO
3626770,Vergalhão Estrutural MRA,Identificadores de vergalhão estrutural,0,0,0,NAO
4612279,Vergalhão Estrutural sapata MRA,Identificadores de vergalhão estrutural,0,0,0,NAO
4616070,M_Identificador de zona,Identificadores de zona,0,0,0,NAO
4101217,M_Zone Tag,Identificadores de zona,0,0,0,NAO
525658,Identificador de Área,Identificadores de área,3,0,3,SIM
4100060,M_Area Tag,Identificadores de área,0,0,0,NAO
3479393,M_Identificador de área,Identificadores de área,1,0,1,SIM
4612123,Identificador de âncoras,Identificadores de âncora,0,0,0,NAO
4490233,Identificador do acoplador do vergalhão estrutural,Identificadores do acoplador de vergalhão estrutural,0,0,0,NAO
3625766,M_Identificador de sistema da viga estrutural,Identificadores do sistema de viga estrutural,0,0,0,NAO
2519028,2D Banqueta Alta,Itens de detalhe,1,0,1,SIM
2514746,2D Cama Casal 140 x 190 cm,Itens de detalhe,1,0,1,SIM
2515844,2D Cama King Size 180 x 210 cm,Itens de detalhe,1,0,1,SIM
2513581,2D Cama Queen Size 160 x 200 cm,Itens de detalhe,1,0,1,SIM
2517641,2D Cama Solteiro 90 x 190 cm,Itens de detalhe,1,0,1,SIM
2516937,2D Cama Viúva 120 x 190 cm,Itens de detalhe,1,0,1,SIM
2586503,2D Carpete Paramétrico,Itens de detalhe,1,0,1,SIM
2519733,2D Carro,Itens de detalhe,1,0,1,SIM
2534313,2D Computador,Itens de detalhe,1,0,1,SIM
2587175,2D Espreguiçadeira,Itens de detalhe,1,0,1,SIM
2521502,2D Fogão 4 bocas,Itens de detalhe,1,0,1,SIM
2533374,2D Fogão 6 bocas,Itens de detalhe,1,0,1,SIM
2520653,2D Geladeira 01,Itens de detalhe,1,0,1,SIM
2526428,2D Guarda Roupas Paramétrico,Itens de detalhe,1,0,1,SIM
2527113,2D Guarda Roupas em L Paramétrico,Itens de detalhe,1,0,1,SIM
2527818,2D Guarda Roupas em U Paramétrico,Itens de detalhe,1,0,1,SIM
2587814,2D Mesa Centro Paramétrica,Itens de detalhe,1,0,1,SIM
2539491,2D Mesa Quadrada 4 lugares 100 x 100 cm,Itens de detalhe,1,0,1,SIM
2540181,2D Mesa Quadrada 6 lugares 140 x 140 cm,Itens de detalhe,1,0,1,SIM
2540895,2D Mesa Quadrada 8 lugares 150 x 150 cm,Itens de detalhe,1,0,1,SIM
2541649,2D Mesa Redonda 4 lugares 100 cm,Itens de detalhe,1,0,1,SIM
2542332,2D Mesa Redonda 6 lugares 120 cm,Itens de detalhe,1,0,1,SIM
2543039,2D Mesa Redonda 8 lugares 150 cm,Itens de detalhe,1,0,1,SIM
2585598,2D Mesa Redonda com 8 cadeiras,Itens de detalhe,1,0,1,SIM
2536644,2D Mesa Retangular 4 lugares 140 x 90 cm,Itens de detalhe,1,0,1,SIM
2538783,2D Mesa Retangular 6 lugares 180 x 100 cm,Itens de detalhe,1,0,1,SIM
2535868,2D Mesa Retangular 6 lugares 220 x 100 cm,Itens de detalhe,1,0,1,SIM
2538046,2D Mesa Retangular 8 lugares 240 x 210 cm,Itens de detalhe,1,0,1,SIM
2588467,2D Mesa de Ping Pong,Itens de detalhe,1,0,1,SIM
2589116,2D Mesa de Sinuca,Itens de detalhe,1,0,1,SIM
2589767,2D Mesa oval 8 cadeiras,Itens de detalhe,1,0,1,SIM
2522269,2D Pia Cozinha 01,Itens de detalhe,1,0,1,SIM
2535134,2D Poltrona 02 cm,Itens de detalhe,1,0,1,SIM
2518336,2D Poltrona 100 x 80 cm,Itens de detalhe,1,0,1,SIM
2530017,2D Sofá 01 2 lugares,Itens de detalhe,1,0,1,SIM
2529298,2D Sofá 01 3 lugares,Itens de detalhe,1,0,1,SIM
2530673,2D Sofá 01 4 lugares,Itens de detalhe,1,0,1,SIM
2531356,2D Sofá 02,Itens de detalhe,1,0,1,SIM
2528581,2D TV 01,Itens de detalhe,1,0,1,SIM
3635637,Brick - UK Standard,Itens de detalhe,0,0,0,NAO
2522972,Cabides 01,Itens de detalhe,1,0,1,SIM
2524356,Cabides 02,Itens de detalhe,1,0,1,SIM
2523714,Cabides 03,Itens de detalhe,1,0,1,SIM
2525006,Cabides 04,Itens de detalhe,1,0,1,SIM
2579463,Chuveiro 2D,Itens de detalhe,1,0,1,SIM
2580639,Criado Mudo Paramétrico,Itens de detalhe,1,0,1,SIM
2187910,Entrada de Energia ANOTAÇÃO,Itens de detalhe,1,0,1,SIM
2187417,Entrada de Água ANOTAÇÃO,Itens de detalhe,1,0,1,SIM
4041414,Familia de Parafuso e Bucha,Itens de detalhe,0,0,0,NAO
292492,Linha de Quebra - Detalhe Anotação,Itens de detalhe,1,0,1,SIM
3626731,Linha de parada,Itens de detalhe,0,0,0,NAO
4426583,M_Bloco de concreto,Itens de detalhe,0,0,0,NAO
4426566,M_Deck de metal,Itens de detalhe,0,0,0,NAO
2893199,Paginação,Itens de detalhe,2,0,2,SIM
3634318,RSB - Detail - Banana Tile (กระเบื้องลอนกาบกล้วย),Itens de detalhe,0,0,0,NAO
3633751,RSB - Detail - Brick Red Section,Itens de detalhe,0,0,0,NAO
3633717,RSB - Detail - Brick Standard Section,Itens de detalhe,0,0,0,NAO
3633658,RSB - Detail - Precast Solid Flat-Section,Itens de detalhe,0,0,0,NAO
178260,Símbolo Cadeirantes,Itens de detalhe,4,0,4,SIM
3619298,Tilojo - Norma Inglesa,Itens de detalhe,1,0,1,SIM
3619581,Tilojo - Norma Inglesa1,Itens de detalhe,1,0,1,SIM
4428118,Trus_Joist-Weyerhaeuser-2.0E_Eastern Parallam_PSL-Beam_Header_2D,Itens de detalhe,0,0,0,NAO
4428021,Trus_Joist-Weyerhaeuser-2.0E_Parallam_PSL-Beam_Header_2D,Itens de detalhe,0,0,0,NAO
4427928,Trus_Joist-Weyerhaeuser-2.2E_Parallam_PSL-Beam_Header_2D,Itens de detalhe,0,0,0,NAO
